id,question,label,subtopic,language,source,group_id,review_status
disc_0241,"With the Fibonacci numbers defined by F_1 = F_2 = 1 and F_{n+2} = F_{n+1} + F_n, prove that F_n < 2^n for all n ≥ 1.",DISCRETE,induction,en,synthetic,din_fibonacci_bound_01,pending
disc_0242,"Prove Bernoulli's inequality: (1 + x)^n ≥ 1 + nx for every real number x ≥ -1 and every integer n ≥ 1.",DISCRETE,induction,en,synthetic,din_bernoulli_inequality_01,pending
disc_0243,"Use induction on the number of vertices to prove that every tree with n vertices has exactly n - 1 edges.",DISCRETE,induction,en,synthetic,din_tree_edge_count_01,pending
disc_0244,"A proof claims that in any set of n horses all horses have the same color. The base case n = 1 is clear. For the inductive step, take a set of n + 1 horses, remove one horse to get n horses of one color, then remove a different horse to get n horses of one color, and conclude that all n + 1 horses share that color. Where does the argument fail?",DISCRETE,induction,en,synthetic,din_horses_flaw_01,pending
disc_0245,"Prove by induction that the sum of the squares of the first n odd positive integers equals n(2n - 1)(2n + 1)/3.",DISCRETE,induction,en,synthetic,din_odd_squares_sum_01,pending
disc_0246,"Prove by induction that Σ_{k=1}^{n} k·k! = (n + 1)! - 1 for every n ≥ 1.",DISCRETE,induction,en,synthetic,din_sum_k_times_factorial_01,pending
disc_0247,"Prove that n lines in the plane, no two parallel and no three through a common point, divide the plane into n(n + 1)/2 + 1 regions.",DISCRETE,induction,en,synthetic,din_lines_regions_plane_01,pending
disc_0248,"Prove that for every n ≥ 1, a 2^n × 2^n chessboard with any one square removed can be tiled with L-shaped trominoes, each covering three squares.",DISCRETE,induction,en,synthetic,din_tromino_tiling_01,pending
disc_0249,"Prove by induction that Σ_{k=1}^{n} 1/k^2 ≤ 2 - 1/n for all n ≥ 1.",DISCRETE,induction,en,synthetic,din_inverse_squares_bound_01,pending
disc_0250,"Prove by induction that the interior angles of a convex polygon with n sides, n ≥ 3, sum to (n - 2)·180 degrees.",DISCRETE,induction,en,synthetic,din_polygon_angle_sum_01,pending
disc_0251,"Prove by induction that n^2 + n is even for every positive integer n.",DISCRETE,induction,en,synthetic,din_n_squared_plus_n_even_01,pending
disc_0252,"A sequence is defined by a_1 = 1 and a_{n+1} = 2a_n + 1 for n ≥ 1. Prove that a_n = 2^n - 1 for all n ≥ 1.",DISCRETE,induction,en,synthetic,din_recursive_closed_form_01,pending
disc_0253,"Prove that 1·2 + 2·3 + ... + n(n + 1) = n(n + 1)(n + 2)/3 for every positive integer n.",DISCRETE,induction,en,synthetic,din_pronic_sum_01,pending
disc_0254,"Use strong induction to show that every positive integer can be written as a sum of distinct powers of 2.",DISCRETE,induction,en,synthetic,din_binary_representation_exists_01,pending
disc_0255,"Prove by induction that 1 + r + r^2 + ... + r^n = (r^(n+1) - 1)/(r - 1) for every real number r ≠ 1 and every integer n ≥ 0.",DISCRETE,induction,en,synthetic,din_geometric_sum_formula_01,pending
disc_0256,"Find a closed formula for the sequence with a_0 = 1, a_1 = 2, and a_n = 2a_{n-1} - 2a_{n-2} for n ≥ 2. The characteristic equation has complex roots.",DISCRETE,recurrences,en,synthetic,drc_complex_roots_01,pending
disc_0257,"Solve the third-order recurrence a_n = 6a_{n-1} - 11a_{n-2} + 6a_{n-3} with a_0 = 0, a_1 = 1, and a_2 = 5.",DISCRETE,recurrences,en,synthetic,drc_third_order_01,pending
disc_0258,"Solve the recurrence a_n = 2a_{n-1} + 2^n with a_0 = 1.",DISCRETE,recurrences,en,synthetic,drc_resonant_forcing_01,pending
disc_0259,"Let a_n be the number of ways to climb n stairs taking 1 or 3 steps at a time. Find a recurrence for a_n and compute a_8.",DISCRETE,recurrences,en,synthetic,drc_stairs_one_or_three_01,pending
disc_0260,"Find a recurrence for the number of bit strings of length n with no three consecutive 0s, and use it to find the number of such strings of length 6.",DISCRETE,recurrences,en,synthetic,drc_no_three_zeros_01,pending
disc_0261,"In the Josephus problem, 41 people stand in a circle and every second person still in the circle is eliminated, starting by eliminating person 2. Which person survives?",DISCRETE,recurrences,en,synthetic,drc_josephus_every_second_01,pending
disc_0262,"A sequence satisfies a_n = a_{n-1} + n for n ≥ 1, with a_0 = 5. Find a closed formula for a_n.",DISCRETE,recurrences,en,synthetic,drc_sum_of_naturals_closed_form_01,pending
disc_0263,"The Lucas numbers are defined by L_0 = 2, L_1 = 1, and L_n = L_{n-1} + L_{n-2}. Compute L_10.",DISCRETE,recurrences,en,synthetic,drc_lucas_number_ten_01,pending
disc_0264,"Use the characteristic equation of the recurrence F_n = F_{n-1} + F_{n-2}, with F_0 = 0 and F_1 = 1, to derive a closed formula for the Fibonacci numbers.",DISCRETE,recurrences,en,synthetic,drc_binet_formula_01,pending
disc_0265,"Find the solution of the recurrence a_n = 2a_{n-1} + n for n ≥ 1 with initial value a_0 = 1.",DISCRETE,recurrences,en,synthetic,drc_nonhomogeneous_linear_term_01,pending
disc_0266,"Find a recurrence for the number of ways to tile a 2 × n board with 1 × 2 dominoes, and compute the number for n = 7.",DISCRETE,recurrences,en,synthetic,drc_domino_tiling_two_by_n_01,pending
disc_0267,"Find the number of strings of length n over {0, 1, 2} in which no two adjacent symbols are equal, by setting up and solving a recurrence.",DISCRETE,recurrences,en,synthetic,drc_ternary_no_adjacent_equal_01,pending
disc_0268,"Solve a_n = 2a_{n-1} - a_{n-2} + 2 with a_0 = 0 and a_1 = 3.",DISCRETE,recurrences,en,synthetic,drc_nonhomogeneous_repeated_root_01,pending
disc_0269,"Let a_n be the number of ways to write n as an ordered sum of 1s and 2s. Find a recurrence for a_n and compute a_6.",DISCRETE,recurrences,en,synthetic,drc_compositions_one_two_01,pending
disc_0270,"Solve T(n) = 2T(n/2) + n with T(1) = 1, for n a power of 2.",DISCRETE,recurrences,en,synthetic,drc_divide_and_conquer_exact_01,pending
disc_0271,"Use the master theorem to give the asymptotic growth of T(n) = 4T(n/2) + n.",DISCRETE,recurrences,en,synthetic,drc_master_theorem_four_01,pending
disc_0272,"The Catalan numbers satisfy C_0 = 1 and C_{n+1} = C_0 C_n + C_1 C_{n-1} + ... + C_n C_0. Compute C_5.",DISCRETE,recurrences,en,synthetic,drc_catalan_convolution_01,pending
disc_0273,"A sequence satisfies a_0 = 1, a_1 = 2, and a_n = a_{n-1}·a_{n-2} for n ≥ 2. Find a closed formula for a_n in terms of the Fibonacci numbers.",DISCRETE,recurrences,en,synthetic,drc_multiplicative_fibonacci_01,pending
disc_0274,"In a rabbit colony, the number of pairs a_n in month n satisfies a_n = a_{n-1} + 2a_{n-2}, with a_1 = a_2 = 1. Compute a_8.",DISCRETE,recurrences,en,synthetic,drc_rabbit_population_01,pending
disc_0275,"Find the general solution of the recurrence a_n = -a_{n-1} + 6a_{n-2}.",DISCRETE,recurrences,en,synthetic,drc_general_solution_01,pending
disc_0276,"Find the generating function of the sequence defined by a_0 = 3 and a_n = 2a_{n-1} for n ≥ 1.",DISCRETE,recurrences,en,synthetic,drc_generating_function_geometric_01,pending
disc_0277,"Find the generating function of the Fibonacci sequence defined by F_0 = 0, F_1 = 1, and F_n = F_{n-1} + F_{n-2}.",DISCRETE,recurrences,en,synthetic,drc_generating_function_fibonacci_01,pending
disc_0278,"How many subsets of {1, 2, ..., 8} contain no two consecutive integers? Set up a recurrence and solve it.",DISCRETE,recurrences,en,synthetic,drc_subsets_no_consecutive_01,pending
disc_0279,"Solve the recurrence a_n = a_{n-1} + 2n - 1 with a_0 = 0.",DISCRETE,recurrences,en,synthetic,drc_odd_increment_closed_form_01,pending
disc_0280,"Show that the fraction (21n + 4)/(14n + 3) is in lowest terms for every integer n.",DISCRETE,divisibility,en,synthetic,ddv_lowest_terms_fraction_01,pending
disc_0281,"How many ordered pairs (a, b) of positive integers satisfy a + b = 100 and gcd(a, b) = 5?",DISCRETE,divisibility,en,synthetic,ddv_pairs_sum_gcd_01,pending
disc_0282,"Find the sum of all positive divisors of 496 and use it to decide whether 496 is a perfect number.",DISCRETE,divisibility,en,synthetic,ddv_perfect_number_496_01,pending
disc_0283,"Find lcm(84, 90).",DISCRETE,divisibility,en,synthetic,ddv_lcm_84_90_01,pending
disc_0284,"Find the prime factorizations of 1001 and of 2^10 - 1.",DISCRETE,divisibility,en,synthetic,ddv_factorization_1001_1023_01,pending
disc_0285,"With how many zeros does the decimal representation of 100! end?",DISCRETE,divisibility,en,synthetic,ddv_trailing_zeros_factorial_01,pending
disc_0286,"Find all positive integers a that divide both 48 and 72, and check that each such a also divides 5·48 - 3·72.",DISCRETE,divisibility,en,synthetic,ddv_common_divisors_combination_01,pending
disc_0287,"Use the identity gcd(a, b) = gcd(b, a mod b) to compute gcd(1071, 462), listing each step of the Euclidean algorithm.",DISCRETE,divisibility,en,synthetic,ddv_euclid_steps_1071_462_01,pending
disc_0288,"Prove that there are infinitely many prime numbers.",DISCRETE,divisibility,en,synthetic,ddv_infinitely_many_primes_01,pending
disc_0289,"Prove that if a and b are integers and 3 divides a^2 + b^2, then 3 divides both a and b.",DISCRETE,divisibility,en,synthetic,ddv_sum_of_squares_div_three_01,pending
disc_0290,"Use trial division to decide whether 221 and 223 are prime.",DISCRETE,divisibility,en,synthetic,ddv_trial_division_221_223_01,pending
disc_0291,"Find all positive divisors n of 24 with n > 5.",DISCRETE,divisibility,en,synthetic,ddv_divisors_of_24_above_five_01,pending
disc_0292,"How many integers between 1 and 1000 are relatively prime to 1000?",DISCRETE,divisibility,en,synthetic,ddv_euler_phi_1000_01,pending
disc_0293,"Compute φ(72) and φ(97), where φ is Euler's totient function.",DISCRETE,divisibility,en,synthetic,ddv_phi_values_01,pending
disc_0294,"Prove that if p is a prime and p divides ab, then p divides a or p divides b.",DISCRETE,divisibility,en,synthetic,ddv_euclids_lemma_proof_01,pending
disc_0295,"Find all pairs of positive integers (a, b) with a ≤ b, gcd(a, b) = 6, and lcm(a, b) = 72.",DISCRETE,divisibility,en,synthetic,ddv_pairs_gcd_lcm_01,pending
disc_0296,"Show that gcd(n, n + 1) = 1 for every integer n, and that gcd(n, n + 2) is either 1 or 2.",DISCRETE,divisibility,en,synthetic,ddv_consecutive_gcd_01,pending
disc_0297,"What is the sum of all positive integers less than 100 that are divisible by 7?",DISCRETE,divisibility,en,synthetic,ddv_sum_multiples_of_seven_01,pending
disc_0298,"What is the largest integer n such that 3^n divides 30!?",DISCRETE,divisibility,en,synthetic,ddv_legendre_three_in_factorial_01,pending
disc_0299,"Prove that an integer is divisible by 9 if and only if the sum of its decimal digits is divisible by 9.",DISCRETE,divisibility,en,synthetic,ddv_digit_sum_rule_nine_01,pending
disc_0300,"Prove that consecutive Fibonacci numbers F_n and F_{n+1} are relatively prime.",DISCRETE,divisibility,en,synthetic,ddv_fibonacci_coprime_01,pending
disc_0301,"Find gcd(2^12 - 1, 2^18 - 1).",DISCRETE,divisibility,en,synthetic,ddv_gcd_mersenne_01,pending
disc_0302,"A baker has 84 cupcakes and 126 muffins and wants to pack them into identical boxes with no items left over, each box holding the same number of cupcakes and the same number of muffins. What is the largest number of boxes that can be made, and what does each box contain?",DISCRETE,divisibility,en,synthetic,ddv_baker_boxes_gcd_01,pending
disc_0303,"What is the smallest positive integer that is divisible by every integer from 1 to 10?",DISCRETE,divisibility,en,synthetic,ddv_lcm_one_to_ten_01,pending
disc_0304,"Find all positive integers n for which n + 1 divides n^2 + 1.",DISCRETE,divisibility,en,synthetic,ddv_n_plus_one_divides_01,pending
disc_0305,"Compute 7^100 mod 13.",DISCRETE,modular_arithmetic,en,synthetic,dmd_power_mod_thirteen_01,pending
disc_0306,"Find the remainder when 2^2026 is divided by 7.",DISCRETE,modular_arithmetic,en,synthetic,dmd_two_power_mod_seven_01,pending
disc_0307,"Find the remainder when 3^200 + 4^200 is divided by 7.",DISCRETE,modular_arithmetic,en,synthetic,dmd_sum_of_powers_mod_seven_01,pending
disc_0308,"Solve the congruence 12x ≡ 18 (mod 30), giving all solutions modulo 30.",DISCRETE,modular_arithmetic,en,synthetic,dmd_congruence_with_gcd_01,pending
disc_0309,"Find the multiplicative inverse of 29 modulo 100.",DISCRETE,modular_arithmetic,en,synthetic,dmd_inverse_29_mod_100_01,pending
disc_0310,"Solve the system x ≡ 3 (mod 4), x ≡ 5 (mod 9).",DISCRETE,modular_arithmetic,en,synthetic,dmd_crt_two_moduli_four_nine_01,pending
disc_0311,"Find all solutions of x^2 ≡ 1 (mod 15).",DISCRETE,modular_arithmetic,en,synthetic,dmd_square_roots_of_one_mod_15_01,pending
disc_0312,"Does the congruence 6x ≡ 4 (mod 9) have any solutions? Explain.",DISCRETE,modular_arithmetic,en,synthetic,dmd_no_solution_congruence_01,pending
disc_0313,"Use Euler's theorem to compute 3^1000 mod 100.",DISCRETE,modular_arithmetic,en,synthetic,dmd_euler_theorem_power_01,pending
disc_0314,"What is the last decimal digit of 123456789 × 987654321?",DISCRETE,modular_arithmetic,en,synthetic,dmd_last_digit_product_01,pending
disc_0315,"Use Fermat's little theorem to show that 13 divides 2^12 - 1.",DISCRETE,modular_arithmetic,en,synthetic,dmd_fermat_divides_01,pending
disc_0316,"A hash table with 11 buckets stores each key k in bucket k mod 11. The keys 47, 58, 130, and 215 are inserted. Which keys collide, and in which bucket?",DISCRETE,modular_arithmetic,en,synthetic,dmd_hash_collisions_word_01,pending
disc_0317,"Which residues modulo 12 have a multiplicative inverse modulo 12? List each with its inverse.",DISCRETE,modular_arithmetic,en,synthetic,dmd_units_mod_twelve_01,pending
disc_0318,"Find the remainder when 1! + 2! + 3! + ... + 100! is divided by 12.",DISCRETE,modular_arithmetic,en,synthetic,dmd_factorial_sum_remainder_01,pending
disc_0319,"Use Wilson's theorem to compute 10! mod 11 and 28! mod 29.",DISCRETE,modular_arithmetic,en,synthetic,dmd_wilson_theorem_values_01,pending
disc_0320,"List the possible values of n^2 mod 4 for n = 0, 1, 2, 3, and use them to decide whether 2027 can be written as a sum of two perfect squares.",DISCRETE,modular_arithmetic,en,synthetic,dmd_squares_mod_four_application_01,pending
disc_0321,"Show that no integer of the form 4k + 3 can be written as a sum of two perfect squares.",DISCRETE,modular_arithmetic,en,synthetic,dmd_sum_of_two_squares_obstruction_01,pending
disc_0322,"Find all solutions of x^2 + x + 1 ≡ 0 (mod 7).",DISCRETE,modular_arithmetic,en,synthetic,dmd_quadratic_congruence_seven_01,pending
disc_0323,"In a toy RSA system, n = 55 = 5·11 and the public exponent is e = 3. Find the private exponent d and encrypt the message M = 7.",DISCRETE,modular_arithmetic,en,synthetic,dmd_rsa_toy_example_01,pending
disc_0324,"The first nine digits of an ISBN-10 are 0-306-40615. The check digit is chosen so that 10d_1 + 9d_2 + ... + 2d_9 + d_10 is divisible by 11. Find the check digit.",DISCRETE,modular_arithmetic,en,synthetic,dmd_isbn_check_digit_01,pending
disc_0325,"Find the smallest positive integer that leaves remainder 1 when divided by 4, remainder 2 when divided by 5, and remainder 3 when divided by 6.",DISCRETE,modular_arithmetic,en,synthetic,dmd_smallest_with_given_remainders_01,pending
disc_0326,"Find the order of 2 modulo 11 and the order of 2 modulo 13.",DISCRETE,modular_arithmetic,en,synthetic,dmd_multiplicative_order_of_two_01,pending
disc_0327,"Find all primitive roots modulo 7.",DISCRETE,modular_arithmetic,en,synthetic,dmd_primitive_roots_seven_01,pending
